'temperature points' 8 0. 25. 60. 100. 150. 200. 250. 300.
'LaOH++' 3 -1.0000 'H+' 1.0000 'H2O' 1.0000 'La+++' -530.22230395 -170.86590633 12.23508803 -475.00866441 6.14247917 -5.72242048 698.44489304 0.26876846 0.52541002 -0.74828487 -2.96578068 -0.01088202 0.00453752 0.00649389 0.01477780 -0.00549019 -0.01031192 4.5 2.0 155.9128
'LaSO4+' 2 1.0000 'La+++' 1.0000 'SO4--' 4528.71818927 1404.69605470 724.81379801 5860.90247924 -52.48100785 -72.20104961 -6536.84941752 1.38663824 3.51833870 -4.85154244 -19.29278724 0.00782523 -0.00322502 -0.00461651 0.10288392 -0.03757981 -0.06998571 4.0 1.0 234.9691
'Leucine(aq)' 4 -3.0000 'O2(g)' -2.0000 'NH3(aq)' 2.0000 'H2O' 3.0000 'Glycine(aq)' 32.74253207 84.79679158 102.88269178 -404.16314775 -8.30094462 21.68971573 -0.44920784 0.27377738 0.68400332 -0.97106320 -3.80482640 0.01369368 -0.00575754 -0.00808347 0.01899880 -0.00694676 -0.01287478 3.0 0.0 131.1748
'LiCl(aq)' 2 1.0000 'Cl-' 1.0000 'Li+' 965.89593488 368.34242974 -27.60164175 746.58284539 -19.14267912 16.08207444 -1301.96222095 0.83813160 1.73621474 -2.55061926 -9.77909744 0.00832121 -0.00349678 -0.00488455 0.04852388 -0.01764086 -0.03298394 3.0 0.0 42.3937
'LiOH(aq)' 3 -1.0000 'H+' 1.0000 'H2O' 1.0000 'Li+' 114.88559174 36.60275160 38.14922777 173.13643303 -1.62733391 -2.02089578 -171.41767365 0.21020255 0.34912062 -0.58485786 -2.03740011 -0.00457089 0.00190210 0.00274209 0.00936912 -0.00342535 -0.00617032 3.0 0.0 23.9483
'LuCO3+' 3 -1.0000 'H+' 1.0000 'HCO3-' 1.0000 'Lu+++' 999.66838828 428.01497081 -177.29091816 395.10906966 -24.70012000 46.16907277 -1269.90080693 0.85683684 2.03666924 -2.89565256 -11.27741412 0.01450731 -0.00604817 -0.00859769 0.05878399 -0.02135577 -0.04008470 4.0 1.0 234.9762
'LuCl++' 2 1.0000 'Cl-' 1.0000 'Lu+++' 2041.56306439 635.67951280 295.94697592 2560.42708197 -24.27393605 -27.59461217 -2921.04995769 0.74709917 1.77044732 -2.50537377 -9.78487688 0.00165525 -0.00068952 -0.00093596 0.05137483 -0.01873726 -0.03486831 4.5 2.0 210.4197
'LuCl2+' 2 1.0000 'Lu+++' 2.0000 'Cl-' 1858.42875047 678.78707335 42.41762875 1689.73521628 -34.07473867 13.11495742 -2557.76407481 1.50846317 3.52381082 -5.00367009 -19.51627680 0.00633391 -0.00264191 -0.00367465 0.10181358 -0.03710877 -0.06917083 4.0 1.0 245.8724
'LuCl3(aq)' 2 1.0000 'Lu+++' 3.0000 'Cl-' 2232.85017038 863.21018770 -68.50677642 1717.07020257 -46.83438211 38.31330461 -3017.69453054 2.28807798 5.36619871 -7.60375647 -29.69609509 0.00463309 -0.00189573 -0.00265617 0.15514621 -0.05659715 -0.10537480 3.0 0.0 281.3251
'LuCl4-' 2 1.0000 'Lu+++' 4.0000 'Cl-' 2195.22198125 905.79558395 -255.35120889 1194.60557983 -51.67229653 70.88994948 -2863.41295262 2.28630508 5.12828676 -7.34367917 -28.57537100 0.02186053 -0.00916021 -0.01284015 0.14687411 -0.05337161 -0.10045959 4.0 -1.0 316.7778
'LuF++' 2 1.0000 'F-' 1.0000 'Lu+++' 1394.13042215 430.54563672 256.38298061 1883.00067671 -16.83299252 -28.63402217 -2039.99354303 0.77075354 1.97427608 -2.73116973 -10.79033058 -0.00914184 0.00387320 0.00542795 0.05847615 -0.02141076 -0.03944767 4.5 2.0 193.9654
'LuF2+' 2 1.0000 'Lu+++' 2.0000 'F-' 4757.33391601 1437.97582896 807.65440715 6320.61485068 -51.65189563 -82.11006041 -6877.40019840 1.53636525 3.81840063 -5.32749783 -20.96329181 -0.00693805 0.00297985 0.00414274 0.11220889 -0.04100293 -0.07581438 4.0 1.0 212.9638
'LuF3(aq)' 2 1.0000 'Lu+++' 3.0000 'F-' 6323.83894305 1943.23584110 983.00804712 8177.00807569 -72.56363649 -91.95148868 -9096.80399542 2.31840497 5.76916514 -8.04568493 -31.66699572 -0.01213551 0.00517731 0.00725537 0.16956873 -0.06197190 -0.11455505 3.0 0.0 231.9622
'LuF4-' 2 1.0000 'Lu+++' 4.0000 'F-' 8836.82120900 2741.20906460 1197.67760491 10987.45313941 -101.76022173 -97.22384297 -12590.93928208 2.41979583 5.70862231 -8.07923265 -31.59867650 0.01738498 -0.00722251 -0.01024039 0.16566262 -0.06024695 -0.11249736 4.0 -1.0 250.9606
'LuH2PO4++' 3 1.0000 'H+' 1.0000 'HPO4--' 1.0000 'Lu+++' 2246.42812679 775.41565133 171.29762706 2381.29125134 -35.65455109 -8.85056162 -3158.62263505 1.46262580 3.30121428 -4.69945512 -18.36790222 0.00950959 -0.00400257 -0.00553053 0.09406392 -0.03431763 -0.06399586 4.5 2.0 271.9542
'LuHCO3++' 2 1.0000 'HCO3-' 1.0000 'Lu+++' 1913.70477787 584.79040135 322.77096532 2516.85265789 -21.67717017 -35.81062574 -2765.69057915 0.65784485 1.67377614 -2.31894597 -9.17004306 0.00226131 -0.00093348 -0.00131593 0.04939670 -0.01802111 -0.03376616 4.5 2.0 235.9841
'LuNO3++' 2 1.0000 'Lu+++' 1.0000 'NO3-' 219.70393088 154.66982282 -176.70589022 -311.15896480 -12.73420618 27.75071193 -213.93081798 0.52405529 1.40496981 -1.91567794 -7.67634825 0.01267649 -0.00528026 -0.00752578 0.04152159 -0.01506266 -0.02840112 4.5 2.0 236.9719
'LuO+' 3 -2.0000 'H+' 1.0000 'H2O' 1.0000 'Lu+++' -271.20008592 -110.46123262 116.63761502 24.10860548 5.03135998 -16.34588916 293.87652936 0.42075191 0.94732738 -1.30874375 -5.23487581 -0.02027151 0.00845928 0.01210371 0.02761248 -0.01025717 -0.01894122 4.0 1.0 190.9664
'LuO2-' 3 -4.0000 'H+' 1.0000 'Lu+++' 2.0000 'H2O' -486.30249447 -275.32606355 378.28637517 507.04380359 18.26966697 -60.11763825 460.97289030 0.00005475 0.02047443 0.02415306 -0.04690689 -0.03525605 0.01477384 0.02092515 0.00188606 -0.00094514 -0.00162137 4.0 -1.0 206.9658
'LuO2H(aq)' 3 -3.0000 'H+' 1.0000 'Lu+++' 2.0000 'H2O' -1082.87008403 -326.32565782 -50.21254013 -1161.59362371 10.12153408 7.77231134 1468.79329800 0.61493591 1.35243724 -1.91390673 -7.51253174 -0.02529067 0.01057656 0.01507354 0.03911804 -0.01449951 -0.02675782 3.0 0.0 207.9737
'LuOH++' 3 -1.0000 'H+' 1.0000 'H2O' 1.0000 'Lu+++' -239.73147940 -104.56513415 116.09501547 62.19432119 5.32366119 -21.21269608 252.89565714 0.27857996 0.53565585 -0.76076886 -3.02606150 -0.01246862 0.00521545 0.00742500 0.01501452 -0.00559234 -0.01052352 4.5 2.0 191.9743
'LuSO4+' 2 1.0000 'Lu+++' 1.0000 'SO4--' 2319.83012231 815.58702836 114.11863859 2314.68121403 -38.25918858 11.24156632 -3225.68711439 1.41714611 3.57759304 -4.95514877 -19.62424853 0.00608705 -0.00249108 -0.00359344 0.10451508 -0.03819541 -0.07111211 4.0 1.0 271.0306
'Methanamine(aq)' 2 0.5000 'Ethanamine(aq)' 0.5000 'NH3(aq)' 2.19453122 3.94096027 -8.94447861 -31.56907447 -0.36711191 2.55131156 4.70911635 -0.00864896 0.00625183 0.00336973 -0.01648515 -0.00050751 0.00020978 0.00030579 0.00029311 -0.00011435 -0.00017605 3.0 0.0 31.0574
'Methanol(aq)' 2 0.5000 'Ethanol(aq)' 0.5000 'H2O' 58.37257280 25.92350014 0.11013225 29.41970188 -1.46447691 2.10734312 -78.57269390 0.09092664 0.10654491 -0.19440033 -0.67237590 0.00119661 -0.00051935 -0.00068673 0.00246411 -0.00087327 -0.00171458 3.0 0.0 32.0422
'Methionine(aq)' 6 -1.7500 'O2(g)' -1.5000 'NH3(aq)' 0.5000 'H2O' 1.0000 'H+' 1.0000 'HS-' 2.5000 'Glycine(aq)' 1953.14639672 688.98681347 175.90558186 1851.86342095 -31.40058447 9.77171963 -2696.58972884 0.78501250 1.85967124 -2.62947789 -10.32103575 0.02018128 -0.00844227 -0.01194537 0.05280832 -0.01921235 -0.03576280 3.0 0.0 149.2139
'Mg(But)+' 3 -1.0000 'H+' 1.0000 'Butanoic_acid(aq)' 1.0000 'Mg++' -77.35310888 -87.99835632 245.36242710 545.60354464 6.95425692 -50.92319164 -31.96973247 0.00899590 0.22369423 -0.24616941 -1.06988834 -0.01361929 0.00574806 0.00804068 0.00864316 -0.00320795 -0.00593943 4.0 1.0 111.4034
'Mg(But)2(aq)' 3 -2.0000 'H+' 1.0000 'Mg++' 2.0000 'Butanoic_acid(aq)' -251.92928669 -207.07940402 502.95456328 1014.26298221 14.98024253 -109.16786791 58.72093923 0.06299089 0.39072514 -0.46565280 -1.95188894 -0.01912736 0.00803220 0.01133334 0.01434043 -0.00528617 -0.01010725 3.0 0.0 198.5018
'Mg(For)+' 3 -1.0000 'H+' 1.0000 'Formic_acid(aq)' 1.0000 'Mg++' -124.55684306 -99.31006781 192.99147365 399.29014973 7.40607389 -37.58845305 63.18105776 -0.10197806 0.01977244 0.07983300 0.09479588 -0.01289987 0.00542155 0.00763343 0.00316485 -0.00119409 -0.00229380 4.0 1.0 69.3227
'Mg(For)2(aq)' 3 -2.0000 'H+' 1.0000 'Mg++' 2.0000 'Formic_acid(aq)' -226.50062088 -184.02651423 357.13329011 745.76259549 13.73454813 -69.52521388 113.91649149 -0.15667231 0.08174454 0.07661488 -0.09287151 -0.02275345 0.00957242 0.01345673 0.00691791 -0.00260584 -0.00505928 3.0 0.0 114.3405
'Mg(Glyc)+' 3 -1.0000 'H+' 1.0000 'Glycolic_acid(aq)' 1.0000 'Mg++' -194.38717703 -131.27940917 239.17831933 442.85163296 9.09832578 -48.54800677 128.38037654 -0.02759072 0.13691985 -0.11860331 -0.58642904 -0.01531077 0.00643945 0.00906427 0.00623610 -0.00233623 -0.00434690 4.0 1.0 99.3490
'Mg(Glyc)2(aq)' 3 -2.0000 'H+' 1.0000 'Mg++' 2.0000 'Glycolic_acid(aq)' -144.94815967 -172.67748921 457.59323359 1040.31304029 14.10326124 -91.89110620 -57.11364222 -0.02544914 0.19261514 -0.17717977 -0.84244163 -0.02324305 0.00976869 0.01375899 0.00890694 -0.00331399 -0.00647135 3.0 0.0 174.3930
'Mg(Lac)+' 3 -1.0000 'H+' 1.0000 'Lactic_acid(aq)' 1.0000 'Mg++' -18.68453528 -87.39734604 309.76579568 775.91658170 8.13810928 -59.78733699 -149.55002056 0.05456530 0.27638517 -0.34295306 -1.39160387 -0.01660812 0.00696585 0.00985650 0.00983703 -0.00367300 -0.00675606 4.0 1.0 113.3759
'Mg(Lac)2(aq)' 3 -2.0000 'H+' 1.0000 'Mg++' 2.0000 'Lactic_acid(aq)' -246.12919448 -205.05225093 491.16526671 1008.68708962 15.17426943 -102.98417398 52.92845875 0.10044418 0.33210094 -0.44495130 -1.72418819 -0.02191023 0.00917200 0.01302395 0.01178984 -0.00435846 -0.00847959 3.0 0.0 202.4468
'Mg(Pent)+' 3 -1.0000 'H+' 1.0000 'Mg++' 1.0000 'Pentanoic_acid(aq)' -225.53509163 -146.34346681 295.63498094 526.59509856 9.64914057 -64.99777073 135.92932121 0.06348124 0.32670640 -0.40347434 -1.65523301 -0.01468365 0.00616564 0.00870711 0.01136409 -0.00421216 -0.00777343 4.0 1.0 125.4303
'Mg(Pent)2(aq)' 3 -2.0000 'H+' 1.0000 'Mg++' 2.0000 'Pentanoic_acid(aq)' -95.01383357 -178.32984614 632.63969216 1447.80756624 15.00899014 -137.61688253 -227.69273252 0.15384218 0.51381327 -0.67622552 -2.69768428 -0.01716509 0.00721718 0.01016308 0.01726451 -0.00634414 -0.01214375 3.0 0.0 226.5555
'Mg(Prop)+' 3 -1.0000 'H+' 1.0000 'Mg++' 1.0000 'Propanoic_acid(aq)' -102.75343679 -90.21391981 232.50928398 487.32546792 6.63604025 -48.75896498 6.57697859 0.00447782 0.25446104 -0.26909564 -1.21702842 -0.01054983 0.00443215 0.00625672 0.00970569 -0.00358119 -0.00665117 4.0 1.0 97.3765
'Mg(Prop)2(aq)' 3 -2.0000 'H+' 1.0000 'Mg++' 2.0000 'Propanoic_acid(aq)' -213.89371911 -173.58041923 439.27668642 885.08214113 12.31371498 -95.64074618 39.84775068 0.06241927 0.51091112 -0.58150133 -2.53878610 -0.01747975 0.00735914 0.01034529 0.01864715 -0.00684033 -0.01296936 3.0 0.0 170.4480
'MgCO3(aq)' 3 -1.0000 'H+' 1.0000 'HCO3-' 1.0000 'Mg++' 2983.29820011 907.44349246 452.07746607 3834.28005808 -32.66858805 -35.98792726 -4266.35441505 0.73236942 2.05208991 -2.81609991 -11.11742552 -0.00287860 0.00128125 0.00167625 0.06155171 -0.02250520 -0.04151991 3.0 0.0 84.3142
'MgCl+' 2 1.0000 'Cl-' 1.0000 'Mg++' 1114.99502462 392.04828661 60.77983287 1112.68252688 -18.55139946 1.19751203 -1550.30329824 0.73825590 1.73550062 -2.45935333 -9.60756737 0.00421259 -0.00175088 -0.00246997 0.05009750 -0.01825407 -0.03401106 4.0 1.0 59.7577
'MgF+' 2 1.0000 'F-' 1.0000 'Mg++' 533.25356864 229.50897437 -41.97223102 315.44859547 -14.09535427 10.60037331 -718.60410919 0.76228915 1.84890384 -2.59511484 -10.19244475 0.00246455 -0.00101086 -0.00143381 0.05381249 -0.01962205 -0.03640016 4.0 1.0 43.3034
'MgOH+' 2 1.0 'Mg++' 1.0 'OH-' 2123.45224016 657.00999292 335.29614661 2737.01501608 -24.73849916 -33.84414783 -3059.36804376 0.71679620 1.83421095 -2.49202329 -10.04367923 0.00083525 -0.00031007 -0.00050049 0.05406770 -0.01973501 -0.03685346 1.0 41.3123 'pcl'
'MgSO4(aq)' 2 1.0000 'Mg++' 1.0000 'SO4--' 9761.51184790 2852.44656765 1742.52291805 13280.41247409 -92.10548304 -175.16949793 -14091.27514485 1.36036795 3.58410348 -4.91342922 -19.56301739 0.00381206 -0.00152937 -0.00224911 0.10581243 -0.03866739 -0.07174787 3.0 0.0 120.3686
'Mn(But)+' 3 -1.0000 'H+' 1.0000 'Butanoic_acid(aq)' 1.0000 'Mn++' -88.80881038 -97.21579234 266.94187669 592.00080786 7.51318267 -54.79808460 -29.73186263 0.07231330 0.35261739 -0.43731415 -1.79489285 -0.01427709 0.00598829 0.00847941 0.01233345 -0.00455535 -0.00846655 4.0 1.0 142.0364
'Mn(But)2(aq)' 3 -2.0000 'H+' 1.0000 'Mn++' 2.0000 'Butanoic_acid(aq)' -209.55973285 -186.37704748 484.90259554 999.69702250 13.81570311 -105.38437568 10.42976796 0.07741516 0.35619810 -0.44414050 -1.81372316 -0.01582481 0.00665814 0.00936426 0.01284175 -0.00471140 -0.00918507 3.0 0.0 229.1348
'Mn(For)+' 3 -1.0000 'H+' 1.0000 'Formic_acid(aq)' 1.0000 'Mn++' -101.94877398 -97.37787456 209.39133359 463.80472496 7.57567880 -39.74337088 24.49343919 -0.05999005 0.11469787 -0.05595805 -0.42741404 -0.01530202 0.00644701 0.00904223 0.00596323 -0.00223590 -0.00420142 4.0 1.0 99.9558
'Mn(For)2(aq)' 3 -2.0000 'H+' 1.0000 'Mn++' 2.0000 'Formic_acid(aq)' -133.71234568 -147.86042679 345.93125954 791.87643677 12.03875158 -66.13416955 -5.37496781 -0.14099246 0.04806411 0.09592323 0.03929714 -0.02059974 0.00868568 0.01215305 0.00543974 -0.00204171 -0.00414339 3.0 0.0 144.9735
'Mn(Glyc)+' 3 -1.0000 'H+' 1.0000 'Glycolic_acid(aq)' 1.0000 'Mn++' -425.13918307 -190.30787519 171.85790241 59.66617086 10.25227970 -39.84149439 475.76901335 0.01996540 0.20743030 -0.23602310 -1.00510572 -0.01561899 0.00656417 0.00925233 0.00796139 -0.00296873 -0.00554535 4.0 1.0 129.9821
'Mn(Glyc)2(aq)' 3 -2.0000 'H+' 1.0000 'Mn++' 2.0000 'Glycolic_acid(aq)' -185.38258358 -176.32782238 425.05650686 913.72507879 13.66160867 -86.95971126 15.38088898 -0.00605818 0.16186114 -0.16463883 -0.73092175 -0.01875900 0.00786515 0.01112658 0.00741832 -0.00274861 -0.00553656 3.0 0.0 205.0261
'Mn(Lac)+' 3 -1.0000 'H+' 1.0000 'Lactic_acid(aq)' 1.0000 'Mn++' -217.29227696 -134.45265813 238.87727949 411.89083611 8.74015611 -50.28077130 157.16394110 0.09210932 0.32317052 -0.42654790 -1.68123429 -0.01465981 0.00614222 0.00871478 0.01092242 -0.00405481 -0.00754638 4.0 1.0 144.0089
'Mn(Lac)2(aq)' 3 -2.0000 'H+' 1.0000 'Mn++' 2.0000 'Lactic_acid(aq)' -243.08288947 -167.20117940 356.69032622 655.74250043 11.45333173 -78.98457132 126.51613717 0.11829667 0.30112152 -0.43051679 -1.60916259 -0.01754013 0.00737595 0.01037790 0.01037404 -0.00381431 -0.00760741 3.0 0.0 233.0798
'Mn(Pent)+' 3 -1.0000 'H+' 1.0000 'Mn++' 1.0000 'Pentanoic_acid(aq)' -257.09092226 -147.90510333 269.39323369 427.76264262 9.02099817 -60.59955858 191.22142306 0.13748046 0.47580237 -0.62545828 -2.49698963 -0.01399461 0.00586402 0.00832383 0.01569930 -0.00578721 -0.01073492 4.0 1.0 156.0633
'Mn(Pent)2(aq)' 3 -2.0000 'H+' 1.0000 'Mn++' 2.0000 'Pentanoic_acid(aq)' -130.61148649 -178.44382358 595.81958525 1314.21869768 14.35654585 -131.64955511 -161.35810045 0.16487489 0.47637970 -0.64835212 -2.53969308 -0.01430154 0.00598170 0.00851424 0.01575389 -0.00576098 -0.01122228 3.0 0.0 257.1886
'Mn(Prop)+' 3 -1.0000 'H+' 1.0000 'Mn++' 1.0000 'Propanoic_acid(aq)' -237.89623344 -127.07215159 201.53538155 285.08369501 7.49279840 -44.79999322 204.68844557 0.05639212 0.36389470 -0.42938045 -1.82781231 -0.01212028 0.00511232 0.00716006 0.01288049 -0.00474547 -0.00882334 4.0 1.0 128.0095
'Mn(Prop)2(aq)' 3 -2.0000 'H+' 1.0000 'Mn++' 2.0000 'Propanoic_acid(aq)' 206.12549205 -48.99250185 503.67446588 1425.22405823 8.36795066 -101.26373934 -560.01286891 0.07917859 0.47745092 -0.56341691 -2.40966824 -0.01438219 0.00606388 0.00849960 0.01710542 -0.00625351 -0.01201634 3.0 0.0 201.0811
'MnCl+' 2 1.0000 'Cl-' 1.0000 'Mn++' 1117.00897682 381.46818159 98.14618907 1213.63052733 -17.55155940 -4.19854112 -1574.42097088 0.79207917 1.89016688 -2.66547265 -10.43249358 -0.00126032 0.00054513 0.00078641 0.05489683 -0.02004808 -0.03723757 4.0 1.0 90.3907
'MnF+' 2 1.0000 'F-' 1.0000 'Mn++' 925.10357608 330.29855814 53.96738761 927.69998813 -16.29590913 0.01916315 -1293.92337506 0.76902544 1.86462639 -2.61661215 -10.27369074 -0.00069005 0.00031048 0.00043979 0.05441996 -0.01986128 -0.03683107 4.0 1.0 73.9365
'MnO4-' 4 -3.0000 'H+' 1.0000 'Mn++' 1.2500 'O2(g)' 1.5000 'H2O' -351.72666393 -202.15947737 269.45409207 365.49292982 13.40606781 -46.99694514 343.56686277 -0.00151845 -0.11579135 0.17523995 0.59342867 -0.02207657 0.00919853 0.01316200 -0.00332917 0.00106262 0.00174223 3.5 -1.0 118.9356
'MnOH+' 3 -1.0000 'H+' 1.0000 'H2O' 1.0000 'Mn++' -30.86759837 -25.72149427 78.67621346 152.66531305 1.60540743 -11.69453485 -0.40232064 0.16071042 0.43031620 -0.61392700 -2.33731875 -0.00996863 0.00417985 0.00593141 0.01311306 -0.00485760 -0.00873773 4.0 1.0 71.9454
'MnSO4(aq)' 2 1.0000 'Mn++' 1.0000 'SO4--' 2251.40062078 805.31808953 66.86591654 2127.65751854 -38.68828305 18.04659900 -3104.60855819 1.36752511 3.55406591 -4.89660987 -19.43521215 0.00685499 -0.00281818 -0.00403532 0.10455243 -0.03818187 -0.07092529 3.0 0.0 151.0016
'NH4+' 2 1.0000 'H+' 1.0000 'NH3(aq)' -57.39216482 -26.85367708 9.46977137 1.73266989 1.73138161 -4.22906471 67.20001341 -0.07873339 -0.17438666 0.24063275 0.97376311 -0.00073726 0.00030844 0.00043235 -0.00491964 0.00179218 0.00334041 2.5 1.0 18.0385
'Na(But)(aq)' 3 -1.0000 'H+' 1.0000 'Butanoic_acid(aq)' 1.0000 'Na+' 252.95526488 30.43932183 228.86458935 795.86014645 2.02508444 -42.12816144 -467.46478065 -0.07148507 -0.00545607 0.06755412 0.14727482 -0.00285902 0.00121435 0.00167403 0.00156231 -0.00052942 -0.00130894 3.0 0.0 110.0881
'Na(But)2-' 3 -2.0000 'H+' 1.0000 'Na+' 2.0000 'Butanoic_acid(aq)' -992.24308400 -431.42977550 356.97529153 -16.31311499 23.79443482 -91.41938516 1143.81761699 -0.45465470 -0.86051437 1.30907238 4.92795285 -0.01067063 0.00447604 0.00629543 -0.02198540 0.00807670 0.01416194 4.0 -1.0 197.1865
'Na(For)(aq)' 3 -1.0000 'H+' 1.0000 'Formic_acid(aq)' 1.0000 'Na+' -91.61617392 -60.46500227 99.94281015 182.03389029 4.40469573 -18.75274563 70.18324184 -0.17850791 -0.15905636 0.33975877 1.06846311 -0.00512871 0.00217530 0.00300332 -0.00207978 0.00078755 0.00113018 3.0 0.0 68.0075
'Na(For)2-' 3 -2.0000 'H+' 1.0000 'Na+' 2.0000 'Formic_acid(aq)' -2115.80791704 -755.77489224 46.26000825 -1744.96900606 34.49198974 -38.09688563 2836.40085397 -0.84223264 -1.52489623 2.37383282 8.78768466 -0.01852072 0.00781286 0.01087129 -0.03921042 0.01431840 0.02582204 4.0 -1.0 113.0252
'Na(Glyc)(aq)' 3 -1.0000 'H+' 1.0000 'Glycolic_acid(aq)' 1.0000 'Na+' -146.84008467 -80.12736647 121.44677351 173.49573062 5.18571989 -25.72058807 129.82215938 -0.11058615 -0.10389564 0.20910255 0.69149023 -0.00461288 0.00195053 0.00271076 -0.00133476 0.00050884 0.00062937 3.0 0.0 98.0338
'Na(Glyc)2-' 3 -2.0000 'H+' 1.0000 'Na+' 2.0000 'Glycolic_acid(aq)' -448.60398439 -301.63783845 471.33624948 827.69365194 22.33983925 -96.55144001 360.54673758 -0.63638831 -1.26152105 1.89314430 7.17577771 -0.01673121 0.00702260 0.00987470 -0.03319012 0.01213290 0.02170941 4.0 -1.0 173.0778
'Na(Lac)(aq)' 3 -1.0000 'H+' 1.0000 'Lactic_acid(aq)' 1.0000 'Na+' -62.18595203 -57.11392664 157.14446530 332.81308055 4.52514458 -32.39572358 -6.20793131 -0.05156946 -0.03528777 0.07866157 0.26190904 -0.00355668 0.00149156 0.00210386 0.00022433 -0.00004379 -0.00045828 3.0 0.0 112.0607
'Na(Lac)2-' 3 -2.0000 'H+' 1.0000 'Na+' 2.0000 'Lactic_acid(aq)' -936.89173647 -416.22671946 352.38888036 43.40004477 23.59848767 -86.23170392 1070.80939852 -0.41442716 -0.91380484 1.32169236 5.12508832 -0.01284073 0.00536203 0.00760897 -0.02435475 0.00893982 0.01566182 4.0 -1.0 201.1316
'Na(Pent)(aq)' 3 -1.0000 'H+' 1.0000 'Na+' 1.0000 'Pentanoic_acid(aq)' 123.01765304 -10.23052577 238.57689777 685.72255368 3.36666847 -48.74619169 -301.29607134 -0.03064663 0.05256735 -0.03134846 -0.20087600 -0.00129959 0.00055882 0.00074813 0.00295343 -0.00103341 -0.00226358 3.0 0.0 124.1150
'Na(Pent)2-' 3 -2.0000 'H+' 1.0000 'Na+' 2.0000 'Pentanoic_acid(aq)' 550.72419900 7.02410360 711.08753514 2243.67726977 10.50270683 -140.77367471 -1129.04425266 -0.22682536 -0.46534432 0.69010769 2.63320626 -0.00343729 0.00144637 0.00200698 -0.01173622 0.00437766 0.00714549 4.0 -1.0 225.2403
'Na(Prop)(aq)' 3 -1.0000 'H+' 1.0000 'Na+' 1.0000 'Propanoic_acid(aq)' 126.55915865 5.73828983 172.85901639 534.43240370 1.90047551 -33.40028641 -268.86227572 -0.07070588 0.05245097 0.01239107 -0.13703371 -0.00142032 0.00062401 0.00080973 0.00350791 -0.00123351 -0.00261383 3.0 0.0 96.0613
'Na(Prop)2-' 3 -2.0000 'H+' 1.0000 'Na+' 2.0000 'Propanoic_acid(aq)' -886.32686366 -399.25592354 361.64936460 99.76185215 22.82416912 -88.97331058 999.74488703 -0.54381568 -0.93489463 1.47585560 5.43103052 -0.00977975 0.00410259 0.00576568 -0.02329169 0.00855244 0.01509523 4.0 -1.0 169.1328
'NaBr(aq)' 2 1.0000 'Br-' 1.0000 'Na+' 1617.89367555 556.61221768 83.18597725 1622.56631526 -24.67725043 6.05079046 -2237.53909839 0.66328575 1.58260894 -2.22500461 -8.76089975 0.01182160 -0.00494342 -0.00698573 0.04580848 -0.01661922 -0.03127348 3.0 0.0 102.8938
'NaCl(aq)' 2 1.0000 'Cl-' 1.0000 'Na+' 1099.86596453 411.27916547 -24.36454566 878.96553726 -20.59183515 18.03843022 -1483.33050049 0.66576327 1.58726037 -2.23397945 -8.78476907 0.01124740 -0.00471510 -0.00662831 0.04585174 -0.01665043 -0.03124189 3.0 0.0 58.4425
'NaF(aq)' 2 1.0000 'F-' 1.0000 'Na+' 65.38544435 115.20543097 -202.99585579 -518.17643205 -11.93148185 35.63439116 -0.14184204 0.68505916 1.72658015 -2.38978081 -9.48079035 0.00494146 -0.00205311 -0.00290402 0.05078041 -0.01848092 -0.03443476 3.0 0.0 41.9882
'NaHSiO3(aq)' 4 -1.0000 'H+' 1.0000 'H2O' 1.0000 'Na+' 1.0000 'SiO2(aq)' 264.24074721 48.75929503 312.41993298 966.90355693 0.27638685 -61.71740972 -556.33290828 0.33460168 0.46528562 -0.84052915 -2.81143745 0.00225616 -0.00099247 -0.00127055 0.01193717 -0.00426058 -0.00829353 3.0 0.0 100.0814
'NaI(aq)' 2 1.0000 'I-' 1.0000 'Na+' 191.73407464 158.21604676 -218.14859418 -444.94445994 -13.45829716 39.89633858 -156.55440912 0.58231248 1.43324880 -1.99580851 -7.90570998 0.01185352 -0.00494082 -0.00703455 0.04171346 -0.01513012 -0.02857862 3.0 0.0 149.8942
'NaOH(aq)' 3 -1.0000 'H+' 1.0000 'H2O' 1.0000 'Na+' 54.10235408 25.58995833 0.17273408 20.31612437 -1.63657719 4.37675766 -67.46430415 0.04864434 0.20398164 -0.27620632 -1.07842780 -0.00225505 0.00097011 0.00131575 0.00666109 -0.00242760 -0.00443732 3.0 0.0 39.9971
'NaSO4-' 2 1.0000 'Na+' 1.0000 'SO4--' 2238.26786793 710.70993352 280.83129649 2699.62736819 -27.72996860 -21.32056402 -3181.35170549 0.58096040 1.72799967 -2.26544551 -9.32122830 0.00845541 -0.00350812 -0.00502070 0.05219616 -0.01901976 -0.03586737 4.0 -1.0 119.0534
'NdCO3+' 3 -1.0000 'H+' 1.0000 'HCO3-' 1.0000 'Nd+++' 633.82457737 306.92408692 -201.94404272 8.13270621 -19.86387409 46.24342766 -762.52751072 0.73764077 1.93087949 -2.67133701 -10.56310269 0.00803188 -0.00333777 -0.00474969 0.05686148 -0.02070056 -0.03866302 4.0 1.0 204.2492
